534,6342434816000,27388591,12551475,6000
545,6292242432000,27350083,12564316,5000
536,6292496384000,27546265,12625115,5000
541,6289326080000,27454649,12594819,6000
540,6288179200000,27247164,12471359,6000
547,6338387968000,27458344,12636352,6000
538,6288175104000,27245136,12517843,5000
526,6288203776000,27347167,12529507,5000
527,6288359424000,27376327,12547994,7000
534,6338600960000,27374645,12613877,5000
527,6288400384000,27001695,12439046,6000
524,6288515072000,27360837,12652435,5000
524,6288650240000,27311759,12610765,6000
521,6288535552000,27459295,12640688,6000
524,6288556032000,27106588,12472113,6000
515,6338699264000,27458990,12651506,5000
533,6395572224000,27574719,12892532,14000
648,6590279680000,27810592,13940127,30000
741,6439636992000,28256405,14893659,23000
844,6339624960000,28504839,15891756,29000
963,6390476800000,28898025,17178024,31000
1078,6340128768000,29355246,18304725,26000
1172,6340571136000,29905418,19437021,28000
1297,6449061888000,30109232,20408165,29000
1424,6432571392000,30403635,21573238,28000
1514,6391336960000,30904783,22757879,28000
1630,6342135808000,31442616,23765476,29000
1760,6470279168000,31913743,25224677,31000
1863,6441984000000,31816000,25931525,31000
1959,6341951488000,32916547,27616521,27000
2088,6342402048000,33145386,28617063,29000
2048,6342414336000,33212725,28678327,27000
2094,6487842816000,33250736,28902443,32000
2086,6342631424000,33396799,29070700,30000
2099,6392737792000,32896307,28693882,29000
2124,6443679744000,33221072,29091292,32000
2114,6393085952000,33373205,29226344,26000
2130,6343340032000,33477252,29264359,27000
2095,6393724928000,33318325,29101424,27000
2102,6344065024000,32987950,28623405,31000
2114,6393970688000,32993605,28894448,29000
2106,6343995392000,33249538,28995363,28000
2107,6393896960000,33172784,28879251,30000
2110,6444077056000,33261560,29130092,28000
2119,6352592896000,33359648,29087460,30000
2135,6293540864000,33393230,29123241,27000
2106,6293434368000,32995600,28565840,25000
2060,6394195968000,32749149,27990394,16000
1977,6293061632000,32878280,27500382,13000
1910,6343163904000,32449810,26518118,14000
1844,6340530176000,32170408,25895572,16000
1788,6289809408000,32078743,25435839,15000
1740,6289707008000,31846978,24716444,14000
1681,6377283584000,31341981,23865052,15000
1599,6289162240000,31367888,23309390,16000
1540,6289326080000,30955180,22512638,15000
1475,6339481600000,30613232,21807510,14000
1398,6339428352000,30188271,20875300,16000
1326,6339969024000,30393221,20649297,15000
1263,6289235968000,30011195,19916165,15000
1211,6389989376000,29894196,19496025,15000
1180,6289391616000,29575593,19090943,14000
1185,6389776384000,29812394,19228957,15000
1180,6339272704000,29745495,19272537,16000
1200,6339231744000,29458331,18999212,16000
1181,6289043456000,29685629,19144595,15000
1179,6288855040000,29585274,19095247,15000
1157,6334226432000,29879812,19342637,14000
1172,6289235968000,29955322,19329819,15000
1170,6333026304000,29873028,19369136,16000
1167,6332751872000,29767157,19236136,10000
1128,6332682240000,29509907,18650606,5000
1074,6282633216000,29363672,18180557,6000
1020,6282625024000,29101133,17608396,5000
971,6282645504000,28725148,17001245,6000
925,6282661888000,28855089,16746260,6000
897,6332723200000,28707214,16245459,5000
841,6383026176000,28589923,15810128,6000
789,6282690560000,28296264,15269263,5000
732,6282702848000,28059137,14721196,6000
698,6282993664000,27814385,14214342,6000
660,6282731520000,27932562,13988171,6000
598,6282731520000,27572087,13368260,5000
549,6333194240000,27355475,12873738,6000
511,6332960768000,27358587,12518542,5000
507,6279770112000,27300336,12531638,5000
522,6279639040000,27328393,12558688,6000
521,6279606272000,27453229,12603649,6000
521,6329827328000,27063069,12423562,5000
519,6279327744000,27107761,12399671,5000
521,6279229440000,26879366,12333248,6000
529,6329507840000,27322277,12517481,6000
523,6279016448000,27288149,12508211,5000
529,6278987776000,27251175,12448026,5000
532,6278938624000,27317730,12462004,5000
528,6278893568000,27486932,12545760,6000
532,6279139328000,27446924,12553388,6000
536,6278877184000,27234377,12411271,5000
538,6278942720000,27264654,12467516,6000
541,6270939136000,27196937,12437016,6000
529,6319898624000,27052924,12331602,5000
522,6265860096000,27085190,12347414,6000
519,6312353792000,27144985,12380870,5000
524,6309076992000,27404570,12521834,6000
537,6255951872000,27071065,12359167,6000
535,6355574784000,27255223,12504426,5000
549,6292365312000,26818423,12286040,6000
547,6255169536000,27407042,12592499,6000
550,6305198080000,27417413,12686499,6000
546,6255009792000,27518894,12687105,6000
549,6305415168000,27522367,12628938,5000
563,6305308672000,27305273,12610450,6000
564,6255009792000,27318259,12569576,6000
557,6255017984000,27399028,12667631,5000
556,6304227328000,27409853,12666813,5000
612,6353063936000,27759583,13334441,21000
723,6403080192000,28059653,14150952,25000
831,6352580608000,28179172,14873321,26000
967,6296092672000,28571556,16060333,28000
1073,6452576256000,28912347,17076526,24000
1152,6351765504000,28995107,17692844,18000
1231,6301261824000,29343685,18379732,24000
1374,6401736704000,29953818,19613104,27000
1482,6301466624000,30322634,20629815,21000
1564,6453096448000,30681705,21533008,22000
1579,6250246144000,30747481,21681663,5000
1590,6250217472000,30385493,21511560,5000
1588,6250217472000,30780063,21603218,6000
1584,6250471424000,30445719,21505818,5000
1542,6250270720000,30504721,21189785,6000
1434,6250504192000,29965599,20050195,5000
1302,6297542656000,29697656,19219943,6000
1168,6297812992000,29248839,17924924,5000
1070,6297444352000,29087379,17164832,5000
997,6247497728000,28777580,16311348,6000
902,6297464832000,28589177,15699180,6000
788,6297964544000,28255978,14695913,5000
653,6246408192000,27388074,13236037,6000
587,6246678528000,27313580,12672814,6000
545,6246338560000,27469865,12557518,6000
556,6244823040000,27342605,12565876,5000
554,6244556800000,27135061,12445193,6000
547,6242873344000,27454371,12571708,4000
546,6242910208000,27152539,12440373,6000
547,6243028992000,27308706,12502530,5000
551,6242009088000,27509001,12547407,6000
555,6242185216000,27415341,12570817,6000
557,6292336640000,27490292,12586996,5000
546,6242009088000,27396822,12504842,5000
536,6242009088000,27339986,12462898,5000
539,6242021376000,27474427,12534522,6000
537,6242168832000,27360804,12479659,5000
531,6242021376000,27263595,12416405,5000
525,6242021376000,27289058,12401290,5000
520,6292221952000,27436893,12471145,7000
529,6292262912000,27083311,12349576,5000
537,6292385792000,27276409,12388319,5000
542,6242185216000,27248149,12392879,6000
546,6242033664000,27270729,12477791,6000
550,6292246528000,27444453,12539782,7000
553,6242086912000,27152377,12415103,5000
554,6242402304000,27270194,12473220,6000
561,6242287616000,27277881,12521676,5000
560,6242410496000,27450788,12581825,5000
569,6242267136000,27455618,12562563,6000
566,6242267136000,27261865,12495675,6000
565,6242267136000,27254763,12518939,5000
565,6242754560000,27310672,12546579,6000
568,6242394112000,27468789,12614928,6000
563,6242295808000,27311887,12522993,5000
560,6242295808000,27288303,12555081,6000
564,6242279424000,27383701,12611799,6000
559,6242312192000,27254028,12482424,6000
558,6242291712000,27497530,12645817,6000
550,6342692864000,27371791,12564865,5000
554,6242320384000,27504453,12683973,6000
556,6242304000000,27363498,12586978,5000
555,6292533248000,27475004,12606027,5000
554,6292652032000,27196507,12508455,5000
541,6242332672000,27052449,12298433,5000
538,6292901888000,27366112,12497107,5000
536,6385053696000,27484838,12596379,6000
530,6292774912000,27504805,12569855,5000
562,6292774912000,27405666,12803410,13000
575,6292721664000,27696266,13190584,12000
608,6242521088000,27709714,13431439,13000
652,6242590720000,27716724,13743677,9000
677,6242725888000,28046736,14037041,9000
719,6292852736000,27732428,14007329,12000
778,6339780608000,27847618,14382732,14000
814,6242742272000,28290269,14824311,10000
887,6292713472000,28391167,15258947,13000
919,6292803584000,28633201,15678214,12000
1013,6343155712000,28833455,16097749,14000
1084,6342742016000,28845612,16547691,15000
1158,6342922240000,29095653,16999461,13000
1211,6343032832000,29183069,17284098,13000
1214,6242328576000,29200296,17235027,8000
1248,6292692992000,28920763,17099163,14000
1276,6242390016000,29195919,17352890,12000
1277,6393057280000,28974341,17130801,13000
1314,6242603008000,29341206,17548180,12000
1340,6292357120000,29345812,17662787,12000
1328,6342406144000,29256232,17552164,14000
1341,6297202688000,29334627,17635382,11000
1344,6242201600000,29285111,17629912,14000
1340,6292201472000,29087414,17420963,9000
1290,6242136064000,29256425,17428809,9000
1250,6318329856000,29077212,17156811,12000
1222,6310182912000,29160401,17038006,11000
1200,6256869376000,29173901,17141966,12000
1232,6342254592000,28759105,16968497,11000
1252,6342389760000,29366185,17343915,13000
1222,6291959808000,29097372,17082144,12000
1237,6391812096000,28981431,17006198,13000
1247,6291222528000,29178500,17199686,14000
1271,6289231872000,29182608,17250067,14000
1264,6239227904000,29419190,17579809,16000
1259,6239010816000,29294584,17595496,15000
1258,6289215488000,29417800,17743443,15000
1252,6239211520000,29267433,17750583,15000
1256,6339551232000,29522893,18046018,12000
1280,6289350656000,29578517,18297326,16000
1284,6289326080000,29684967,18519720,15000
1290,6289825792000,29386185,18415158,16000
1290,6289473536000,29369746,18601527,15000
1257,6289510400000,29491569,18749215,16000
1271,6239178752000,29565396,18939136,16000
1282,6239596544000,29824439,19218503,15000
1249,6339776512000,29667515,19163338,14000
1230,6355648512000,29908434,19361057,15000
1214,6389940224000,29658664,19161516,16000
1231,6289551360000,29937352,19364014,16000
1205,6239436800000,29804544,19236515,13000
1203,6239993856000,29769606,19181246,15000
1234,6288797696000,29778329,19246775,15000
1247,6288789504000,29709578,19248028,15000
1236,6288830464000,29810518,19317058,16000
1214,6238474240000,29493647,19016313,13000
1207,6238638080000,29817434,19232669,14000
1216,6389231616000,29485470,18976632,15000
1191,6238527488000,29698829,19000710,12000
1175,6288801792000,29721083,18948727,14000
1216,6439354368000,29718353,18970619,14000
1225,6339194880000,29678960,18894125,15000
1218,6289068032000,29669734,18885871,15000
1202,6338887680000,29649724,18799788,14000
1215,6288887808000,29699015,18871788,15000
1212,6339084288000,29807835,18917325,14000
1204,6288924672000,29532723,18713442,15000
1183,6339047424000,29677803,18785163,14000
1173,6334259200000,29734322,18735541,15000
1184,6288994304000,29704612,18803853,15000
1211,6338854912000,29240281,18499568,14000
1200,6338695168000,29657869,18805182,14000
1204,6238027776000,29393181,18692998,14000
1219,6237978624000,29599042,18827670,14000
1170,6288740352000,29729705,18923117,14000
1167,6288805888000,29762663,18953941,15000
1155,6238040064000,29713927,18872123,16000
1171,6287880192000,29775837,19035700,16000
1155,6237777920000,29590813,18852714,9000
1112,6237745152000,29484527,18306542,5000
1071,6237618176000,29150132,17810718,6000
1033,6237564928000,29283098,17546370,6000
1004,6237634560000,29053725,17078458,6000
951,6337830912000,28926337,16620433,5000
905,6287667200000,28640716,16114341,6000
849,6237421568000,28501723,15576465,5000
817,6237552640000,28458948,15279023,7000
757,6237413376000,28232648,14906657,5000
736,6237306880000,28037063,14415097,6000
680,6287589376000,27726764,13865087,6000
640,6237241344000,27648568,13440235,5000
580,6287540224000,27561586,12860209,5000
555,6287437824000,27466079,12615327,6000
551,6237196288000,27078059,12463344,5000
566,6287495168000,26957647,12380787,7000
569,6236192768000,27437138,12662131,5000
549,6236086272000,27508832,12693841,6000
550,6236184576000,27281611,12549682,5000
558,6236073984000,27071237,12462074,6000
544,6235918336000,27190017,12512545,6000
555,6286057472000,27319069,12579618,6000
547,6235332608000,27189308,12514229,6000
552,6233677824000,27490850,12654413,5000
553,6233591808000,27348551,12594995,6000
552,6333820928000,27354975,12632674,5000
555,6283685888000,27516008,12731059,7000
566,6233370624000,27570708,12777398,5000
548,6233374720000,27458689,12643854,5000
547,6233522176000,27201909,12499036,5000
537,6317273088000,27151390,12431221,5000
537,6233354240000,27403236,12490349,5000
535,6233444352000,27423908,12516693,5000
534,6283513856000,27415018,12458352,6000
536,6233382912000,26964794,12300490,5000
529,6283640832000,27295596,12394325,5000
519,6233280512000,27121163,12271795,5000
523,6233223168000,27294533,12308346,5000
525,6233198592000,27181273,12236570,5000
523,6233178112000,27135904,12212534,5000
531,6282350592000,27223554,12230508,6000
524,6232064000000,27297204,12188576,5000
535,6231670784000,27027451,12099701,5000
537,6231146496000,27146286,12177457,6000
547,6230982656000,27034479,12175588,5000
550,6280306688000,27344174,12388843,6000
563,6229676032000,27271027,12361721,6000
564,6279675904000,27245950,12375414,6000
571,6275084288000,27336193,12417489,6000
577,6274990080000,27478600,12503823,5000
589,6224715776000,27128077,12444967,6000
596,6224994304000,27393271,12539698,5000
590,6224605184000,27438405,12624265,6000
582,6224564224000,27147594,12436646,4000
570,6224748544000,27321401,12534964,5000
567,6224568320000,27550227,12617078,5000
567,6274949120000,27345450,12484058,5000
561,6224400384000,27537035,12550307,5000
548,6274576384000,27457660,12531861,5000
544,6274568192000,27202589,12378739,6000
528,6224351232000,27413803,12430620,4000
504,6224351232000,27455363,12348960,2000
465,6224351232000,27280028,12000086,0
420,6224351232000,26925713,11584368,0
382,6224351232000,26973990,11368272,0
364,6224596992000,26978578,11285419,4000
361,6224613376000,26855988,11212298,6000
364,6224367616000,27076028,11351583,6000
373,6224375808000,26999981,11325591,5000
379,6224601088000,26779585,11310746,7000
377,6224375808000,26915153,11386145,6000
377,6274633728000,26814780,11429896,6000
389,6325039104000,26889608,11459084,6000
388,6224375808000,27011292,11512791,6000
402,6224375808000,26798304,11463878,6000
416,6274678784000,27073216,11735503,6000
442,6256652288000,27145173,12050961,6000
480,6224400384000,27285308,12289546,6000
515,6224429056000,27442865,12625889,6000
539,6224412672000,27373858,12761661,6000
536,6224408576000,27503822,12870589,6000
533,6274772992000,27262515,12733792,5000
538,6224396288000,27358853,12758796,6000
528,6274846720000,27331911,12683329,6000
539,6224486400000,27231391,12721345,6000
533,6255149056000,27421188,12763310,5000
530,6274551808000,27169100,12687436,6000
528,6274564096000,27182690,12632432,7000
520,6224363520000,27163901,12593700,4000
513,6224502784000,27434791,12694569,5000
504,6224515072000,27572920,12737686,6000
498,6224519168000,27442844,12665911,6000
500,6224363520000,27422805,12580646,5000
493,6224363520000,27402033,12629109,5000
495,6224482304000,27478778,12606322,7000
503,6224494592000,27450241,12645097,6000
505,6224519168000,27254736,12571059,6000
506,6224379904000,27437385,12704917,6000
499,6224363520000,27400331,12612543,5000
508,6224367616000,27035828,12424011,6000
505,6224363520000,27200521,12435767,5000
514,6224420864000,27299307,12676385,12000
573,6325018624000,27475365,13165675,15000
631,6372798464000,27867386,13839393,16000
697,6274519040000,27999647,14356775,17000
739,6274646016000,28231040,14841856,14000
788,6409998336000,28185274,15163480,16000
847,6274596864000,28256604,15576623,15000
888,6374981632000,28708979,16247467,16000
924,6224302080000,28733330,16615417,14000
950,6324662272000,28877472,17005251,14000
999,6223028224000,28904354,17387964,17000
1050,6272581632000,29238738,18027142,15000
1097,6222544896000,29642167,18575430,15000
1130,6222475264000,29796475,19053797,14000
1162,6222266368000,29808872,19373596,16000
1166,6222397440000,29838470,19329998,15000
1148,6372851712000,29659345,19199532,15000
1144,6222229504000,29615416,19147524,15000
1147,6272487424000,29654809,19108697,15000
1161,6222127104000,29947981,19364329,15000
1151,6221983744000,29705980,19167281,16000
1134,6221910016000,29691133,19108313,8000
1089,6221922304000,29400198,18503638,6000
1050,6222024704000,29419537,18087784,5000
1007,6221983744000,29221627,17647653,5000
949,6222106624000,28826010,16963652,6000
914,6222200832000,28803855,16629502,6000
878,6222155776000,28778892,16270113,6000
824,6272274432000,28578466,15839568,5000
778,6222131200000,28108681,15218055,7000
734,6222135296000,28076910,14714955,6000
694,6222110720000,27901364,14352517,5000
641,6222045184000,27770680,13834314,6000
593,6221930496000,27721957,13487673,6000
550,6221950976000,27301917,12762144,5000
500,6272331776000,27423738,12590943,6000
515,6221926400000,27365074,12596240,5000
523,6222016512000,27323380,12644070,7000
519,6272163840000,27508691,12718806,4000
515,6221938688000,27456789,12679336,7000
521,6322343936000,27235748,12524959,5000
528,6221893632000,27386173,12648177,6000
539,6221864960000,27561475,12752876,7000
533,6221987840000,27354556,12642221,5000
537,6221840384000,27566321,12753320,5000
528,6322139136000,27352194,12597118,6000
516,6221774848000,27304658,12547155,5000
516,6271959040000,27565146,12670741,5000
522,6221742080000,27561039,12698437,6000
533,6221725696000,27332139,12608856,5000
524,6221697024000,27460530,12600257,6000
525,6271811584000,27391393,12575356,6000
535,6271881216000,27486467,12647848,6000
545,6221635584000,27596232,12726348,5000
534,6221615104000,27505973,12616860,5000
528,6221578240000,27442750,12610492,6000
524,6275911680000,27466401,12627071,6000
518,6221475840000,27458524,12599535,5000
516,6271688704000,27338042,12547611,5000
517,6221369344000,27435360,12625261,6000
508,6221287424000,27277752,12524142,6000
524,6221324288000,27489692,12594842,5000
510,6221242368000,27558117,12645733,6000
508,6372093952000,27324969,12512156,5000
514,6221320192000,27133042,12481360,6000
507,6221533184000,27499682,12640809,6000
506,6221139968000,27566579,12653064,5000
497,6221123584000,27398544,12585135,6000
507,6221115392000,27232995,12535535,6000
504,6221213696000,27354210,12586819,6000
501,6271406080000,27429884,12567410,6000
507,6221381632000,27370271,12540246,5000
513,6221217792000,27351264,12543123,5000
500,6262173696000,27313186,12552809,6000
506,6221164544000,27496719,12695757,5000
492,6221135872000,27457754,12630005,6000
508,6321459200000,27496674,12663185,6000
512,6232895488000,27579688,12702266,6000
514,6321598464000,27600969,12664745,5000
517,6221053952000,27488972,12647429,6000
514,6221029376000,27372854,12588114,6000
515,6221008896000,27354671,12550040,5000
504,6221012992000,27572967,12642951,6000
528,6255112192000,27561846,12821980,15000
601,6321848320000,27705649,13553310,21000
698,6271582208000,28004546,14640713,26000
814,6271041536000,28716944,15904236,27000
926,6236082176000,28912431,16760091,27000
1032,6270967808000,29511377,18037861,30000
1122,6220439552000,29832996,19087375,28000
1245,6321049600000,30398783,20556598,28000
1378,6286536704000,30712204,21439972,30000
1480,6270722048000,31001790,22578072,30000
1580,6220353536000,31436803,23656639,23000
1690,6320828416000,31832732,24873453,31000
1796,6270631936000,32227035,25928894,26000
1898,6421565440000,32758658,27017006,30000
2009,6397665280000,32781929,27799247,30000
2080,6420754432000,32642908,28008441,31000
2079,6436175872000,33295583,28655092,28000
2107,6220300288000,33329988,28748907,29000
2108,6320263168000,33265127,28750076,37000
2110,6370226176000,33306552,28848095,20000
2118,6320214016000,33312435,28936596,29000
2082,6219575296000,33330479,28869669,26000
2094,6297579520000,33283837,28684483,29000
2133,6281777152000,32901432,28430547,31000
2120,6419701760000,33210159,28709036,25000
2082,6256439296000,33109960,28337875,16000
2025,6319263744000,33091365,27902295,16000
1952,6218637312000,32692593,27127066,14000
1858,6218584064000,32490512,26489103,15000
1781,6218813440000,31979456,25502259,15000
1711,6269054976000,31784997,24843739,17000
1665,6306578432000,31524699,24153331,16000
1583,6332751872000,31326301,23531772,15000
1505,6319104000000,31225005,22957930,13000
1439,6301716480000,30771048,22037991,16000
1402,6268620800000,30618725,21548191,17000
1343,6268665856000,30561211,21161319,15000
1275,6268813312000,30314805,20443160,16000
1198,6268633088000,29976128,19568404,16000
1181,6419099648000,29908391,19513118,16000
1186,6318759936000,29962625,19542172,16000
1184,6318559232000,29778202,19453145,15000
1203,6268182528000,29991851,19669652,15000
1171,6217949184000,29992660,19355440,6000
1129,6217945088000,29665554,18811937,6000
1052,6217928704000,29660851,18287100,5000
1008,6217900032000,29478101,17869574,6000
973,6268088320000,29288481,17373001,5000
922,6268219392000,28932555,16889093,6000
872,6217945088000,28638099,16214242,6000
828,6217818112000,28649451,15800947,5000
763,6268006400000,28452887,15397812,6000
728,6217789440000,28206815,14822976,5000
675,6217781248000,28118326,14326002,6000
615,6217756672000,27947195,13847031,5000
565,6318403584000,27602002,13203541,5000
514,6318116864000,27566292,12782470,6000
504,6267904000000,27149900,12424928,6000
505,6268104704000,27514357,12604740,6000
506,6267850752000,27522993,12640958,5000
501,6217621504000,27357342,12563532,5000
519,6217617408000,27477463,12613574,7000
514,6217809920000,27268738,12503916,5000
510,6217543680000,27232248,12450569,5000
514,6217523200000,27217277,12446517,7000
518,6217527296000,27334593,12462302,5000
507,6217482240000,27195746,12500441,5000
502,6267662336000,27412570,12583470,6000
513,6267760640000,27500758,12652584,7000
517,6217531392000,27587713,12711384,5000
516,6267609088000,27486972,12708420,6000
516,6217400320000,27487616,12674603,5000
514,6267629568000,27648513,12737897,6000
506,6217355264000,27376475,12596672,5000
500,6217334784000,27257714,12520434,5000
496,6267609088000,27629103,12691978,6000
498,6217289728000,27514408,12627705,5000
492,6217273344000,27422844,12654009,5000
491,6217338880000,27378329,12509142,5000
485,6217224192000,27548887,12664418,6000
492,6217285632000,27547108,12549697,5000
484,6252859392000,27557536,12614876,6000
487,6217150464000,27428797,12526643,5000
487,6217150464000,27570298,12541134,6000
482,6217388032000,27494954,12521372,6000
485,6217232384000,27487556,12578177,6000
492,6217293824000,27482561,12561340,6000
501,6217302016000,27241364,12424422,6000
505,6267699200000,27576762,12652526,5000
502,6217097216000,27532617,12599804,5000
508,6216998912000,27199771,12523484,7000
511,6216957952000,27373977,12584323,5000
503,6267133952000,27575579,12655397,6000
511,6216912896000,27575095,12677605,6000
507,6216912896000,27482348,12677964,5000
521,6216880128000,27595873,12667627,5000
514,6216867840000,27417040,12604719,6000
515,6216970240000,27377798,12573707,6000
522,6216941568000,27484429,12729986,10000
566,6267428864000,27551326,13046249,14000
600,6317326336000,27693586,13618389,16000
645,6216695808000,27890472,13996741,14000
699,6317563904000,28010321,14428274,16000
750,6216708096000,28261289,15042788,15000
791,6216683520000,28231506,15335944,16000
856,6216368128000,28579222,16045032,16000
900,6216273920000,28898820,16584806,14000
947,6216167424000,29143737,17114064,17000
1011,6216671232000,29373700,17667044,16000
1046,6215819264000,29267283,17940665,14000
1093,6215974912000,29439289,18383534,15000
1144,6215696384000,29780474,18998549,17000
1198,6265655296000,30109411,19625896,15000
1193,6265483264000,29777929,19437058,15000
1192,6265356288000,29809124,19427869,16000
1215,6466322432000,29883557,19494161,15000
1210,6214897664000,30110871,19644581,15000
1196,6265102336000,29964642,19460445,15000
1199,6265061376000,29848579,19432894,15000
1203,6265159680000,29776691,19473168,23000
1265,6287278080000,30157846,20245611,27000
1359,6214438912000,30453231,20930259,29000
1410,6415589376000,30712978,21545205,28000
1444,6365208576000,30803698,21997499,24000
1541,6364893184000,31149276,22777965,31000
1590,6213804032000,31311458,23433755,31000
1658,6314110976000,31368059,23968372,28000
1749,6213791744000,31928073,24951718,30000
1761,6491234304000,32250448,25571525,27000
1815,6263431168000,32338542,26050732,28000
1878,6314086400000,32692685,26830541,27000
1993,6363471872000,32809745,27496399,31000
2065,6313013248000,32827755,27917959,30000
2028,6212825088000,32643071,27674302,6000
1904,6212640768000,32725414,27004595,7000
1816,6212632576000,32107758,25594274,5000
1680,6212485120000,31738813,24543390,6000
1603,6212837376000,31292428,23518845,5000
1477,6212489216000,30792331,22337429,5000
